pais,iso3,subregion,anio,decada,dimension,indicador,codigo_bm,unidad,valor,es_outlier
Paraguay,PRY,Cono Sur,2002,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,1148.23,False
Paraguay,PRY,Cono Sur,2003,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,1174.78,False
Paraguay,PRY,Cono Sur,2004,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,1408.53,False
Paraguay,PRY,Cono Sur,2005,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,1507.15,False
Paraguay,PRY,Cono Sur,2006,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,1809.71,False
Paraguay,PRY,Cono Sur,2007,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,2312.19,False
Paraguay,PRY,Cono Sur,2008,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,3059.99,False
Paraguay,PRY,Cono Sur,2009,2000s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,2599.59,False
Paraguay,PRY,Cono Sur,2010,2010s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,3225.59,False
Paraguay,PRY,Cono Sur,2011,2010s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,3983.5,False
Paraguay,PRY,Cono Sur,2012,2010s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,3858.04,False
Paraguay,PRY,Cono Sur,2013,2010s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,4479.96,False
Paraguay,PRY,Cono Sur,2014,2010s,Contexto,PBI per cápita,NY.GDP.PCAP.CD,USD corrientes,4712.87,False
Paraguay,PRY,Cono Sur,1990,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,53.6,False
Paraguay,PRY,Cono Sur,1991,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,54.2,False
Paraguay,PRY,Cono Sur,1992,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,54.6,False
Paraguay,PRY,Cono Sur,1993,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,55.1,False
Paraguay,PRY,Cono Sur,1994,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,55.5,False
Paraguay,PRY,Cono Sur,1995,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,55.9,False
Paraguay,PRY,Cono Sur,1996,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,53.4,False
Paraguay,PRY,Cono Sur,1997,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,50.7,False
Paraguay,PRY,Cono Sur,1998,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,48.2,False
Paraguay,PRY,Cono Sur,1999,1990s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,49.6,False
Paraguay,PRY,Cono Sur,2000,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,51.1,False
Paraguay,PRY,Cono Sur,2001,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,52.4,False
Paraguay,PRY,Cono Sur,2002,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,53.0,False
Paraguay,PRY,Cono Sur,2003,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,53.5,False
Paraguay,PRY,Cono Sur,2004,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,54.0,False
Paraguay,PRY,Cono Sur,2005,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,54.6,False
Paraguay,PRY,Cono Sur,2006,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,55.3,False
Paraguay,PRY,Cono Sur,2007,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,55.9,False
Paraguay,PRY,Cono Sur,2008,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,55.5,False
Paraguay,PRY,Cono Sur,2009,2000s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,57.2,False
Paraguay,PRY,Cono Sur,2010,2010s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,54.8,False
Paraguay,PRY,Cono Sur,2011,2010s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,55.1,False
Paraguay,PRY,Cono Sur,2012,2010s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,55.4,False
Paraguay,PRY,Cono Sur,2013,2010s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,55.7,False
Paraguay,PRY,Cono Sur,2014,2010s,Participación,Participación laboral femenina,SL.TLF.CACT.FE.ZS,% de mujeres 15+,55.9,False
Paraguay,PRY,Cono Sur,1990,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,90.9,False
Paraguay,PRY,Cono Sur,1991,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,90.9,False
Paraguay,PRY,Cono Sur,1992,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,90.9,False
Paraguay,PRY,Cono Sur,1993,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,90.9,False
Paraguay,PRY,Cono Sur,1994,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,90.9,False
Paraguay,PRY,Cono Sur,1995,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,90.9,False
Paraguay,PRY,Cono Sur,1996,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,89.9,False
Paraguay,PRY,Cono Sur,1997,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,88.7,False
Paraguay,PRY,Cono Sur,1998,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,87.3,False
Paraguay,PRY,Cono Sur,1999,1990s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,87.3,False
Paraguay,PRY,Cono Sur,2000,2000s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,86.7,False
Paraguay,PRY,Cono Sur,2001,2000s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,86.1,False
Paraguay,PRY,Cono Sur,2002,2000s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,86.0,False
Paraguay,PRY,Cono Sur,2003,2000s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,85.9,False
Paraguay,PRY,Cono Sur,2004,2000s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,85.8,False
Paraguay,PRY,Cono Sur,2005,2000s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,85.7,False
Paraguay,PRY,Cono Sur,2006,2000s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,85.6,False
Paraguay,PRY,Cono Sur,2007,2000s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,85.5,False
Paraguay,PRY,Cono Sur,2008,2000s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,85.9,False
Paraguay,PRY,Cono Sur,2009,2000s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,86.4,False
Paraguay,PRY,Cono Sur,2010,2010s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,84.7,False
Paraguay,PRY,Cono Sur,2011,2010s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,84.8,False
Paraguay,PRY,Cono Sur,2012,2010s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,84.8,False
Paraguay,PRY,Cono Sur,2013,2010s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,84.8,False
Paraguay,PRY,Cono Sur,2014,2010s,Participación,Participación laboral masculina,SL.TLF.CACT.MA.ZS,% de varones 15+,84.8,False
Paraguay,PRY,Cono Sur,1990,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),58.97,False
Paraguay,PRY,Cono Sur,1991,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),59.63,False
Paraguay,PRY,Cono Sur,1992,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),60.07,False
Paraguay,PRY,Cono Sur,1993,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),60.62,False
Paraguay,PRY,Cono Sur,1994,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),61.06,False
Paraguay,PRY,Cono Sur,1995,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),61.5,False
Paraguay,PRY,Cono Sur,1996,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),59.4,False
Paraguay,PRY,Cono Sur,1997,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),57.16,False
Paraguay,PRY,Cono Sur,1998,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),55.21,False
Paraguay,PRY,Cono Sur,1999,1990s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),56.82,False
Paraguay,PRY,Cono Sur,2000,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),58.94,False
Paraguay,PRY,Cono Sur,2001,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),60.86,False
Paraguay,PRY,Cono Sur,2002,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),61.63,False
Paraguay,PRY,Cono Sur,2003,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),62.28,False
Paraguay,PRY,Cono Sur,2004,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),62.94,False
Paraguay,PRY,Cono Sur,2005,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),63.71,False
Paraguay,PRY,Cono Sur,2006,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),64.6,False
Paraguay,PRY,Cono Sur,2007,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),65.38,False
Paraguay,PRY,Cono Sur,2008,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),64.61,False
Paraguay,PRY,Cono Sur,2009,2000s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),66.2,False
Paraguay,PRY,Cono Sur,2010,2010s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),64.7,False
Paraguay,PRY,Cono Sur,2011,2010s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),64.98,False
Paraguay,PRY,Cono Sur,2012,2010s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),65.33,False
Paraguay,PRY,Cono Sur,2013,2010s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),65.68,False
Paraguay,PRY,Cono Sur,2014,2010s,Participación,Ratio participación mujer/varón,SL.TLF.CACT.FM.ZS,% (mujer/varón),65.92,False
Perú,PER,Región Andina,1990,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,52.8,False
Perú,PER,Región Andina,1991,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,55.2,False
Perú,PER,Región Andina,1992,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,52.8,False
Perú,PER,Región Andina,1993,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,54.7,False
Perú,PER,Región Andina,1994,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,52.9,False
Perú,PER,Región Andina,1995,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,53.6,False
Perú,PER,Región Andina,1996,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,36.1,False
Perú,PER,Región Andina,1997,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,32.7,False
Perú,PER,Región Andina,1998,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,36.2,False
Perú,PER,Región Andina,1999,1990s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,35.7,False
Perú,PER,Región Andina,2000,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,32.6,False
Perú,PER,Región Andina,2001,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,33.2,False
Perú,PER,Región Andina,2002,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,61.0,False
Perú,PER,Región Andina,2003,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,58.4,False
Perú,PER,Región Andina,2004,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,35.5,False
Perú,PER,Región Andina,2005,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,36.5,False
Perú,PER,Región Andina,2006,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,37.9,False
Perú,PER,Región Andina,2007,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,39.5,False
Perú,PER,Región Andina,2008,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,40.2,False
Perú,PER,Región Andina,2009,2000s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,40.3,False
Perú,PER,Región Andina,2010,2010s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,40.9,False
Perú,PER,Región Andina,2011,2010s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,42.3,False
Perú,PER,Región Andina,2012,2010s,Calidad del empleo,Asalariadas,SL.EMP.WORK.FE.ZS,% del empleo femenino,43.6,False
Perú,PER,Región Andina,1990,1990s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,5.6,False
Perú,PER,Región Andina,1997,1990s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,10.8,False
Perú,PER,Región Andina,1998,1990s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,10.8,False
Perú,PER,Región Andina,1999,1990s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,10.8,False
Perú,PER,Región Andina,2001,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,17.5,False
Perú,PER,Región Andina,2002,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,17.5,False
Perú,PER,Región Andina,2003,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,17.5,False
Perú,PER,Región Andina,2004,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,18.3,False
Perú,PER,Región Andina,2005,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,18.3,False
Perú,PER,Región Andina,2006,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,29.2,False
Perú,PER,Región Andina,2007,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,29.2,False
Perú,PER,Región Andina,2008,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,29.2,False
Perú,PER,Región Andina,2009,2000s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,27.5,False
Perú,PER,Región Andina,2010,2010s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,27.5,False
Perú,PER,Región Andina,2011,2010s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,21.5,False
Perú,PER,Región Andina,2012,2010s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,21.5,False
Perú,PER,Región Andina,2013,2010s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,21.5,False
Perú,PER,Región Andina,2014,2010s,Liderazgo,Bancas parlamentarias femeninas,SG.GEN.PARL.ZS,% de bancas,22.3,False
Perú,PER,Región Andina,1991,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,6.9,False
Perú,PER,Región Andina,1992,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,5.7,False
Perú,PER,Región Andina,1993,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,7.1,False
Perú,PER,Región Andina,1994,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,6.2,False
Perú,PER,Región Andina,1995,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,6.3,False
Perú,PER,Región Andina,1996,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,7.0,False
Perú,PER,Región Andina,1997,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,5.9,False
Perú,PER,Región Andina,1998,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,5.6,False
Perú,PER,Región Andina,1999,1990s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,6.9,False
Perú,PER,Región Andina,2000,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,6.8,False
Perú,PER,Región Andina,2001,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,5.5,False
Perú,PER,Región Andina,2002,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,6.3,False
Perú,PER,Región Andina,2003,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,6.7,False
Perú,PER,Región Andina,2004,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,6.0,False
Perú,PER,Región Andina,2005,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,5.8,False
Perú,PER,Región Andina,2006,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,5.1,False
Perú,PER,Región Andina,2007,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,5.2,False
Perú,PER,Región Andina,2008,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,5.0,False
Perú,PER,Región Andina,2009,2000s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,4.7,False
Perú,PER,Región Andina,2010,2010s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,4.3,False
Perú,PER,Región Andina,2011,2010s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,4.3,False
Perú,PER,Región Andina,2012,2010s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,4.3,False
Perú,PER,Región Andina,2013,2010s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,4.6,False
Perú,PER,Región Andina,2014,2010s,Calidad del empleo,Desempleo femenino,SL.UEM.TOTL.FE.ZS,% de la PEA femenina,4.8,False
Perú,PER,Región Andina,1990,1990s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,1.7,False
Perú,PER,Región Andina,1991,1990s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,2.3,False
Perú,PER,Región Andina,1992,1990s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,1.5,False
Perú,PER,Región Andina,1993,1990s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,2.3,False
Perú,PER,Región Andina,1994,1990s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,2.9,False
Perú,PER,Región Andina,1995,1990s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,2.7,False
Perú,PER,Región Andina,1996,1990s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,2.5,False
Perú,PER,Región Andina,1997,1990s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,2.8,False
Perú,PER,Región Andina,1998,1990s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,3.3,False
Perú,PER,Región Andina,1999,1990s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,3.0,False
Perú,PER,Región Andina,2000,2000s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,2.9,False
Perú,PER,Región Andina,2001,2000s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,3.0,False
Perú,PER,Región Andina,2002,2000s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,1.9,False
Perú,PER,Región Andina,2003,2000s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,3.1,False
Perú,PER,Región Andina,2004,2000s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,2.6,False
Perú,PER,Región Andina,2005,2000s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,3.0,False
Perú,PER,Región Andina,2006,2000s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,3.0,False
Perú,PER,Región Andina,2007,2000s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,3.3,False
Perú,PER,Región Andina,2008,2000s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,2.9,False
Perú,PER,Región Andina,2009,2000s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,3.1,False
Perú,PER,Región Andina,2010,2010s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,3.2,False
Perú,PER,Región Andina,2011,2010s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,2.8,False
Perú,PER,Región Andina,2012,2010s,Calidad del empleo,Empleadoras,SL.EMP.MPYR.FE.ZS,% del empleo femenino,3.0,False
Perú,PER,Región Andina,1990,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,0.6,False
Perú,PER,Región Andina,1991,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,0.4,False
Perú,PER,Región Andina,1992,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,0.3,False
Perú,PER,Región Andina,1993,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,0.3,False
Perú,PER,Región Andina,1994,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,0.3,False
Perú,PER,Región Andina,1995,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,0.4,False
Perú,PER,Región Andina,1996,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,3.6,False
Perú,PER,Región Andina,1997,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,4.7,False
Perú,PER,Región Andina,1998,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,3.1,False
Perú,PER,Región Andina,1999,1990s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,3.3,False
Perú,PER,Región Andina,2000,2000s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,3.9,False
Perú,PER,Región Andina,2001,2000s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,6.1,False
Perú,PER,Región Andina,2002,2000s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,7.5,False
Perú,PER,Región Andina,2003,2000s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,7.7,False
Perú,PER,Región Andina,2004,2000s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,7.6,False
Perú,PER,Región Andina,2005,2000s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,8.0,False
Perú,PER,Región Andina,2006,2000s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,7.5,False
Perú,PER,Región Andina,2007,2000s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,5.5,False
Perú,PER,Región Andina,2008,2000s,Estructura sectorial,Empleo femenino en agricultura,SL.AGR.EMPL.FE.ZS,% del empleo femenino,5.5,False
